ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
115506,Yagate Kimi ni Naru: Saeki Sayaka ni Tsuite,https://cdn.myanimelist.net/images/manga/3/222780.webp,https://cdn.myanimelist.net/images/manga/3/222780l.webp,8.48,164,2913,"Drama, Girls Love, School","Throughout elementary school, Sayaka Saeki has prided herself on being the ideal child. By achieving good grades, participating in various extracurricular activities, and demonstrating model etiquette, she thought her life was going exactly as planned. However, after receiving a romantic confession from a girl in her swim class, Sayaka realizes how emotions can defy her logical, straightforward thinking.  Wanting to cooperate rather than compete with peers at the start of middle school, Sayaka's shift in perspective leads her to befriend her senior Chie Yuzuki. As the two form a gentle bond, Yuzuki confesses her feelings to Sayaka, who reciprocates her affection in hopes of learning the significance of love. Despite sacrificing her devotion to academics, their relationship ends, leaving Sayaka scarred with resentment.  Swearing to never let her feelings take control of her life again, Sayaka vows to revive her independence in high school. But when class representative Touko Nanami captures her eye, Sayaka must settle her struggle between accepting her genuine self or pursuing her logical way of life.  [Written by MAL Rewrite]"
87610,Tensei shitara Slime Datta Ken,https://cdn.myanimelist.net/images/manga/3/152383.webp,https://cdn.myanimelist.net/images/manga/3/152383l.webp,8.48,167,443,"Fantasy, Isekai, Reincarnation","Lonely thirty-seven-year-old Satoru Mikami is stuck in a dead-end job, unhappy with his mundane life, but after dying at the hands of a robber, he awakens to a fresh start in a fantasy realm...as a slime monster! As he acclimates to his goopy new existence, his exploits with the other monsters set off a chain of events that will change his new world forever!  (Source: Yen Press)"
123649,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,https://cdn.myanimelist.net/images/manga/2/235341.webp,https://cdn.myanimelist.net/images/manga/2/235341l.webp,8.47,172,918,"Comedy, Romance","After catching a cold by giving his only umbrella to a girl sitting in the rain, Amane Fujimiya only expects her to eventually return it. However, Mahiru Shiina, the ""Angel"" of Amane's school and his neighbor, instead gives him a lot more than that. Instead of just the umbrella, she insists on returning the favor by helping him recover from his cold. However, she is oblivious to the battlefield that is Amane's apartment.  The only word Mahiru finds from her mouth to describe the chaos is ""unsightly."" But despite her unsympathetic description, Mahiru proceeds to help the hopeless Amane. Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken follows Amane as he is taken care of by Mahiru, who attends to various chores—from cleaning his apartment to cooking dinner. Is there anything that the Angel can not do?  [Written by MAL Rewrite]"
4658,Fullmetal Alchemist,https://cdn.myanimelist.net/images/manga/1/202288.webp,https://cdn.myanimelist.net/images/manga/1/202288l.webp,8.46,178,1144,"Action, Adventure, Drama, Fantasy, Military","Somewhere between magic, art and science exists a world of alchemy. And into this world travel Edward and Alphonse Elric—two brothers in search of the Philosopher's Stone, the ultimate alchemical treasure!  (Source: VIZ Media)"
115922,Kage no Jitsuryokusha ni Naritakute!,https://cdn.myanimelist.net/images/manga/1/269801.jpg,https://cdn.myanimelist.net/images/manga/1/269801l.jpg,8.45,187,768,"Action, Comedy, Fantasy, Isekai, Reincarnation","Shadowbrokers are those who go unnoticed, posing as unremarkable people, when in truth, they control everything from behind the scenes. Sid wants to be someone just like that more than anything, and something as insignificant as boring reality isn't going to get in his way! He trains in secret every single night, preparing for his eventual rise to power—only to denied his destiny by a run-of-the-mill (yet deadly) traffic accident. But when he wakes up in a another world and suddenly finds himself at the head of an actual secret organization doing battle with evil in the shadows, he'll finally get a chance to act out all of his delusional fantasies!  (Source: Yen Press)"
124374,Souyaku Toaru Majutsu no Index,https://cdn.myanimelist.net/images/manga/3/229100.webp,https://cdn.myanimelist.net/images/manga/3/229100l.webp,8.44,189,5889,"Action, Comedy, Fantasy, Sci-Fi, Super Power, Supernatural","As Christmas Eve approaches Academy City, an array of decorative festivities adorn the streets. While the rest of the city is getting into the merry mood, it seems gloom is all that Touma Kamijou experiences. After suffering from one misfortune after another, he encounters Mikoto Misaka escaping from the watchful eyes of Tokiwadai Middle School in an attempt to enjoy the Christmas atmosphere. The two agree on making the most out of this dreadful holiday; however, unbeknownst to them, a mysterious third party observes their every move.  Elsewhere, the newly instated Academy City Board Chairman initiates his first operation—a plan that will turn the entire city's framework upside down. Naturally, as he seeks to leave every stone unturned, previously hidden enemies begin to reveal themselves along with their malicious intents...  [Written by MAL Rewrite]"
98380,Bungou Stray Dogs,https://cdn.myanimelist.net/images/manga/3/180919.webp,https://cdn.myanimelist.net/images/manga/3/180919l.webp,8.43,200,1813,"Action, Detective, Mystery, Supernatural",Series of various side stories of Bungou Stray Dogs manga.
3807,Juuni Kokuki,https://cdn.myanimelist.net/images/manga/3/157938.jpg,https://cdn.myanimelist.net/images/manga/3/157938l.jpg,8.43,203,2150,"Fantasy, Isekai","Beyond this world lies the realm of the Twelve Kingdoms. There, the laws of nature are governed by the Way—a moral code established by the Mandate of Heaven—that causes kingdoms to be ravaged by war and famine when an unsuitable ruler is upon the throne. Babies are born from eggs on trees, and mythical creatures roam the land.  When a temporary breach is created between that world and Japan, Youko Nakajima is dragged from her mundane daily life as a high school student and finds herself in a situation far less appealing than that of a fairytale. Once a model student who always conformed to societal pressures, she is now abandoned and pursued by men and beasts alike in the wilds of a land unbound by any earthly sense of order. Struggling to come to terms with these strange new laws as well as the lack of kindness in the people around her, Youko must learn to make her own choices if she is to survive with any sense of integrity.  Fantastical and heavily detailed, Juuni Kokuki tells the stories of Youko and other individuals forced to find themselves as they are thrust into an unforgiving and coldly beautiful world.  [Written by MAL Rewrite]"
138406,"Natsu e no Tunnel, Sayonara no Deguchi",https://cdn.myanimelist.net/images/manga/1/247761.webp,https://cdn.myanimelist.net/images/manga/1/247761l.webp,8.42,207,3067,"Drama, Mystery, Sci-Fi","There is a strange rumor surrounding the Urashima Tunnel: it grants the wish of those who enter at the cost of their lifespan. Kaoru Touno did not think much of this silly urban legend until he stumbled across a dark tunnel one night.  Initially dismissing the idea of going in, Kaoru is enticed by the possibility of bringing back his sister, Karen. Karen had died in an accident five years prior as a result of Kaoru's carelessness. As he enters the tunnel, what Kaoru discovers within is not quite the same as the rumors imply. The rules of the tunnel are uncertain, but that does not stop him from testing the waters.  Unbeknownst to Kaoru, his aloof classmate Anzu Hanashiro follows him on one of his expeditions. Much to his reluctance, she is intrigued by the tunnel and wants to team up with him. Although he is wary of her intentions, Kaoru accepts Anzu's offer and spends the summer with her in hopes of reviving his sister.  [Written by MAL Rewrite]"
48399,No Game No Life,https://cdn.myanimelist.net/images/manga/2/188186.jpg,https://cdn.myanimelist.net/images/manga/2/188186l.jpg,8.42,208,275,"Comedy, Ecchi, Fantasy, Isekai, Strategy Game","The internet is home to countless urban legends, but the most prominent is the mysterious gamer known only as ""Blank."" Behind breaking records in hundreds of games, Blank is just two shut-in NEET siblings: the manipulative 18-year-old Sora and the 11-year-old detached genius, Shiro. Together, they are an unbeatable duo with zero losses to their name.  One day, the siblings receive an anonymous email challenging them to a chess game. Upon securing a flawless win, they are immediately summoned into a colorful alternate world. A playful boy named Tet, who introduces himself as the ""One True God,"" tells them that the world of Disboard has a unique system for resolving disputes—any and all disagreements are resolved through simple games. Furthermore, of the 16 races inhabiting the realm, humanity is ranked the lowest and least powerful, barely scraping by with a kingdom consisting of a single city.  In a world that has yet to see war or bloodshed in centuries, Sora and Shiro quickly make a name for themselves as they set their eyes on an ambitious goal: to defeat Tet with their gaming wits and conquer this new world.  [Written by MAL Rewrite]"
